mixed_exp_1,0.761143682,0.740789065
mixed_exp_2,0.688366781,0.658072217
mixed_exp_3,0.73341552,0.724860624
mixed_exp_4,0.743838363,0.695918063
mixed_exp_5,0.767546024,0.682416509
mean,0.738862074,0.700411295
median,0.743838363,0.695918063
STD,0.031318693,0.033033063
